vin,stock_num,first_seen,last_seen,ask_price,msrp,mileage,is_new,is_sold,color,interior_color,brand_name,model_name,dealer_id,model_year,body_class,fuel_type_primary,transmission_style,transmission_speeds,drive_type,engine_cylinders,engine_hp,displacement_l,doors,trim,turbo,electrification_level,district,city,country,state
caccaf6dfd790ff7fcc6048781fe8fde9a8876837724877acc5680b1ddeb6a9e,19-0820,2019-01-15,2019-02-09,37558,39240,0,True,False,Summit White,Jet Black,CHEVROLET,Blazer,11859,2019,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,,6.0,,3.6,4.0,,,,,Front Royal,United States,America/New_York
644ad5e8600386f4a7784fdbd86d3d7b4470431325430d6b81f553e7335238f4,19-0790,2019-01-08,2019-02-09,19140,22980,0,True,False,Silver Ice Metallic,Black,CHEVROLET,Trax,11859,2019,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,FWD,4.0,,1.4,4.0,,Yes,,,Muskogee,United States,America/Chicago
2cc47bc0848d8acd68d81ab4f7bac5c1fdf3e8b425f981cd543880de32627a6f,18-2199,2019-01-02,2019-02-09,22938,27240,0,True,False,Silver Ice Metallic,Jet Black,CHEVROLET,Malibu,11859,2018,Sedan/Saloon,Gasoline,Automatic,6.0,FWD,4.0,,1.5,4.0,,Yes,,,Santa Maria,United States,America/Los_Angeles
be0fde1721d3723bec474d54a670c81beea5ddcc0fa7c61c7db7ce86d2e5a704,19-0717,2018-12-23,2019-02-09,25458,28800,0,True,False,Black Metallic,Jet Black,CHEVROLET,Malibu,11859,2019,Sedan/Saloon,Gasoline,,,,4.0,,1.5,4.0,,Yes,,,Keene,United States,America/New_York
2d7f322367ae4feb9a5212d1248358439f35adc96867d865e68b1b7bb9920730,62150,2018-12-23,2019-02-09,21286,22889,0,False,False,Summit White,Ebony,BUICK,Encore,11859,2017,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,Automatic,6.0,AWD,4.0,,1.4,4.0,,Yes,,,Redding,United States,America/Los_Angeles
7d5a0801f329cc4210e342742d8b14911162dec367937fccbe58bd13c3c0a325,19-0779,2018-12-19,2019-02-09,27687,30565,0,True,False,Steel Gray Metallic,Jet Black,CHEVROLET,Camaro,11859,2019,Coupe,Gasoline,Automatic,,,4.0,,2.0,2.0,,Yes,,,Keizer,United States,America/Los_Angeles
22ca29da6cce36b0df784139a2a5bbe590bbb1bb22323338b75a3b93745622a4,19-0496,2018-11-17,2019-02-09,17837,19995,0,True,False,Oakwood Metallic,Black,CHEVROLET,Cruze,11859,2019,Sedan/Saloon,Gasoline,Automatic,,,4.0,,1.4,4.0,,Yes,,,Encinitas,United States,America/Los_Angeles
67cddb1957abda1e53dcee002b6ea3d08ca0d17a1ff72cb211587719cc664043,19-0512,2018-11-16,2019-02-09,25818,28490,0,True,False,Gray Metallic,Jet Black,CHEVROLET,Equinox,11859,2019,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,FWD,4.0,,1.5,4.0,,Yes,,,Chillum,United States,America/New_York
0a21c92939b2238fb319082c2a64d3c6f8ff26308b600f0781219bb4931337fa,19-0457,2018-11-07,2019-02-09,26453,29190,0,True,False,Red Tintcoat,Jet Black,CHEVROLET,Equinox,11859,2019,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,FWD,4.0,,1.5,4.0,,Yes,,,Granger,United States,America/Indiana/Indianapolis
168243379323554aeff458dc4c3aef4cc722e2d6aef4b2ee657dd16fc52bf660,19-0446,2018-11-02,2019-02-09,29740,32690,0,True,False,Red Tintcoat,Jet Black,CHEVROLET,Equinox,11859,2019,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,FWD,4.0,,1.5,4.0,,Yes,,,Rosedale,United States,America/New_York
6228e8dc614c0a979ae7c199f59022dc465b7790862d4c3bac1fd6371a7f5664,18-1724,2018-06-07,2019-02-12,42118,51220,0,True,False,Deep Ocean Blue,Black,CHEVROLET,Silverado,11859,2018,Pickup,Gasoline,,,4WD,8.0,,5.3,4.0,,,,,Muskogee,United States,America/Chicago
d2f4d913bd1876214808adf52b9e1b47b58a5ddcaa1d9c7da97d80fca41067bf,19-0036,2018-06-22,2019-02-12,26742,29205,0,True,False,Black,Jet Black/dark Titanium,CHEVROLET,Impala,11859,2019,Sedan/Saloon,Gasoline,,,,4.0,,2.5,4.0,,,,,Indio,United States,America/Los_Angeles
1ee49bde45115b6a7a647b5c18d544f4f2ca7328ef63d1127764218fccea6d72,19-0225,2018-09-15,2019-02-12,33937,36135,0,True,False,Shadow Gray Metallic,Black,CHEVROLET,Colorado,11859,2019,Pickup,Gasoline,,,4WD,6.0,,3.6,4.0,,,,,Woodbridge,United States,America/New_York
088dd956b543c86d249563efa217d92e430c7caceb60fc796f4732771e94af08,62215,2019-02-03,2019-02-12,14768,14771,0,False,False,Tungsten Metallic,Jet Black,CHEVROLET,Cruze,11859,2017,Sedan/Saloon,Gasoline,Automatic,,,4.0,,1.4,4.0,,Yes,,,Bothell West,United States,America/Los_Angeles
4bf054e7b00c8febd754feb170624a236e7f62545245fb7f629aea6c12a5ea82,19-0860,2019-01-30,2019-02-12,38443,42255,0,True,False,Red Tintcoat,Jet Black,CHEVROLET,Equinox,11859,2019,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,AWD,4.0,,2.0,4.0,,Yes,,,Norco,United States,America/Los_Angeles
15a71762918cbbabf8cc0c7be953b8d0c003e9f84510fab5a9037d0dc65a131e,62175,2019-01-20,2019-02-12,57387,58899,0,False,False,Tungsten Metallic,Jet Black,CHEVROLET,Tahoe,11859,2018,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,Automatic,6.0,4WD,8.0,,5.3,4.0,,,,,Visitacion Valley,United States,America/Los_Angeles
4357a8fc51130bf1f894b962e743ab77efd072771ccaac4237bca6324a6b9249,55445,2019-01-05,2019-02-12,12993,13890,0,False,False,Super White,Ash,TOYOTA,RAV4,11859,2014,Wagon,Gasoline,,,4WD,4.0,176.0,2.5,5.0,Sports,,,,Dublin,United States,America/New_York
eff4d6ed311c0083fdeb176c3cb2c88d0f4d7ecbc975ee58d35dc0d8e709168e,19-0588,2018-11-27,2019-02-12,29867,32935,0,True,False,Red Tintcoat,Jet Black,CHEVROLET,Equinox,11859,2019,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,AWD,4.0,,1.5,4.0,,Yes,,,Lino Lakes,United States,America/Chicago
a1faba8eef22e5a6c1fe7b51a281ee6f3525a8d040e56384fcd4f11034640394,19-0590,2018-11-22,2019-02-12,27590,30470,0,True,False,Summit White,Jet Black,CHEVROLET,Equinox,11859,2019,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,FWD,4.0,,1.5,4.0,,Yes,,,Bon Air,United States,America/New_York
1234da08d29f0dd571c26a9b403ba555244bc5cf545983bf357f8fea00bbb9b2,55251,2018-11-12,2019-02-12,31000,34990,0,False,False,Black,Jet Black,CHEVROLET,Colorado,11859,2016,Pickup,Diesel,,,4WD,4.0,187.74306,2.8,4.0,,Yes,,,Bon Air,United States,America/New_York
a6e8bc9b9d298fada472b1ab60109a43f210d3ede8a0cba50770afcea087e79e,19-0306,2018-10-10,2019-02-12,18521,22295,0,True,False,Summit White,Black,CHEVROLET,Trax,11859,2019,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,FWD,4.0,,1.4,4.0,,Yes,,,Leland,United States,America/New_York
9bb5fe70725515a51783a6247e3becbd5045d6f10b081abd3013c876e5e681ee,18-2107,2018-09-07,2019-02-13,26749,31610,0,True,False,Silver Ice Metallic,Black,CHEVROLET,Malibu,11859,2018,Sedan/Saloon,Gasoline,Automatic,6.0,FWD,4.0,,1.5,4.0,,Yes,,,Norwalk,United States,America/New_York
01cd52f83d3872a14da746fee1223cb936755c151da82d3696c118c1f6d423d6,62227,2019-02-10,2019-02-13,15488,15488,0,False,False,Silver Ice Metallic,Jet Black,CHEVROLET,Cruze,11859,2018,Sedan/Saloon,Gasoline,Automatic,,FWD,4.0,,1.4,4.0,,Yes,,,Fresno,United States,America/Chicago
03d1fec0503c3275128c9e17d178e7ec8e88d6475ea2b00b442f118a4ecd16a3,,2019-02-08,2019-02-13,37035,37035,0,True,False,Cajun Red Tintcoat,,CHEVROLET,Blazer,11859,2019,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,,6.0,,3.6,4.0,,,,,Fairview Heights,United States,America/Chicago
57f1bee79f9327fd2511eb15d980e5a14f1cf05be343b9211cf6016b1b74fa7e,19-0824,2019-01-22,2019-02-13,33197,36590,0,True,False,Black Metallic,Jet Black,CHEVROLET,Equinox,11859,2019,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,AWD,4.0,,2.0,4.0,,Yes,,,Newburgh,United States,America/New_York
ebad2ad1140b18e4df67d5f9c54c40f0dff958cf03a893fbff34a52a72e45fea,55437,2019-01-06,2019-02-13,25771,26891,0,False,False,Tuxedo Black Metallic,Charcoal Black,FORD,Explorer,11859,2015,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,4WD,6.0,365.0,3.5,4.0,,,,,Kearns,United States,America/Denver
14aa4e76d1373d46ff78982de795fe4236bb7cc57c66110757599b8019986f5b,18-1177,2018-03-17,2019-02-15,49418,57410,0,True,False,Steel Metallic,Jet Black,CHEVROLET,Suburban,11859,2018,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,Automatic,6.0,4WD,8.0,,5.3,4.0,,,,,Beaumont,United States,America/Los_Angeles
f1c1dc45d5a550024c6bdb3e9fce20b6eca43071701e2351ab77577e58c57bd3,18-1355,2018-04-06,2019-02-15,28280,33265,0,True,False,Pearl,Black,CHEVROLET,Malibu,11859,2018,Sedan/Saloon,Gasoline,Automatic,6.0,FWD,4.0,,1.5,4.0,,Yes,,,Fitchburg,United States,America/New_York
e04626fb454ada0a11a67b0bbcd0dafa0a796292c702f68df9c4e0884ccc3ca9,55528,2017-02-22,2019-02-15,10890,12888,0,False,False,Black,Jet Black,CHEVROLET,Equinox,11859,2011,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,FWD,4.0,,2.4,4.0,1LT (FWD),,,,Vestavia Hills,United States,America/Chicago
9fa39d99c19ee7295ac4d7e3fe0833449ca8d2756f3afa853c47c3682a355a22,,2019-01-25,2019-02-15,26095,29095,0,True,False,Mosaic Black (not Available Order; Select (gb8)),,CHEVROLET,Trax,11859,2019,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,FWD,4.0,,1.4,4.0,,Yes,,,Rutland,United States,America/New_York
5f7fe3d9934502a5098b2078fa3903cfc1b9aa2a12bae5d9730c7c9461c1a910,19-0844,2018-12-14,2019-02-15,34481,36700,0,True,False,Summit White,Black,CHEVROLET,Impala,11859,2019,Sedan/Saloon,Gasoline,,,,6.0,,3.6,4.0,,,,,Woodlawn,United States,America/New_York
539851032999703975790e911335ec455329d2007f38f31bc077184a05b5b605,19-0080,2018-08-17,2019-02-16,40641,48580,0,True,False,Summit White,Black,CHEVROLET,Silverado,11859,2019,Pickup,Gasoline,Automatic,8.0,4WD,8.0,,5.3,4.0,,,,,Evergreen Park,United States,America/Chicago
7f36dea686bdbdf8b809e9fab752c92033aa003a9f1d39eabc84ef7c764d3b0d,19-0100,2018-08-04,2019-02-16,41827,50240,0,True,False,Red Tintcoat,Black,CHEVROLET,Silverado,11859,2019,Pickup,Gasoline,Automatic,8.0,4WD,8.0,,5.3,4.0,,,,,Kearns,United States,America/Denver
23df719ad8c1fb6f65ac1235e86292819caf87b341db30e87cddd118765cadb3,19-0082,2018-08-11,2019-02-16,41384,49745,0,True,False,Ice,Jet Black Cloth,CHEVROLET,Silverado,11859,2019,Pickup,Gasoline,Automatic,8.0,4WD,8.0,,5.3,4.0,,,,,Lexington,United States,America/New_York
5cbd3b715a49d538297ab820c1c7622e6b5358a51149c54c44991a2ea255cf60,19-0114,2018-08-17,2019-02-16,39827,48005,0,True,False,Black,Black,CHEVROLET,Silverado,11859,2019,Pickup,Gasoline,Automatic,8.0,4WD,8.0,,5.3,4.0,,,,,Sicklerville,United States,America/New_York
0303be23de284d18115fc87cdb40e6a9448b61de77257c503ceff0c6d3a478aa,55539,2019-02-12,2019-02-16,15777,15777,0,False,False,Silver Ice Metallic,Jet Black,CHEVROLET,Malibu,11859,2016,Sedan/Saloon,Gasoline,,,,4.0,,1.5,4.0,,Yes,,,Punta Gorda Isles,United States,America/New_York
8af3de99a4b047c23c25403da4373816086cafe15a7851ba581724033b672311,55526,2019-02-09,2019-02-16,12681,12890,0,False,False,Summit White,Jet Black,CHEVROLET,Malibu,11859,2014,Sedan/Saloon,Gasoline,,,,4.0,,2.5,4.0,,,,,Santa Maria,United States,America/Los_Angeles
61ee06f9fa43a458e26a9c602d537591e471856a539a3025a2161bff8fc39ccc,62212,2019-02-09,2019-02-16,24771,24992,0,False,False,Blue Velvet Metallic,Ebony,CHEVROLET,Traverse,11859,2016,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,AWD,6.0,,3.6,4.0,,,,,Laguna Niguel,United States,America/Los_Angeles
e87c85b5c53eb69525649892c6678fad50b74bce2094f28df6b5ca729d8d6c48,62202,2019-02-06,2019-02-16,17993,18381,0,False,False,Mosaic Black Metallic,Jet Black,CHEVROLET,Equinox,11859,2017,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,Automatic,6.0,FWD,4.0,,2.4,4.0,,,,,Clermont,United States,America/New_York
cc9497cab5f9355ed6a4962393a8cf0d21eb4b3396c3565ac411625042cc1282,55503,2019-02-02,2019-02-16,20000,20000,0,False,False,Blue Granite Metallic,Ebony,CHEVROLET,Silverado,11859,2011,Pickup,Gasoline,,,4x2,8.0,,6.0,2.0,2500 LT,,,,Utica,United States,America/New_York
ea0774e3201f9a65916acb83e7f958dc6a5c8d1ad68b3e293f7604da48b7adb0,62182,2019-01-15,2019-02-16,14787,15488,0,False,False,Silver Ice Metallic,Jet Black,CHEVROLET,Malibu,11859,2016,Sedan/Saloon,Gasoline,,,,4.0,,2.5,4.0,Limited,,,,Visitacion Valley,United States,America/Los_Angeles
f2bcc248eafa56eb96633cbda18ff40849abff21b51c8504e5c7ecaf5e9649de,55385,2018-12-23,2019-02-16,32992,33990,0,False,False,Summit White,Jet Black,CHEVROLET,Silverado,11859,2017,Pickup,Gasoline,,,4WD,8.0,,5.3,4.0,LT,,,,Lakewood,United States,America/New_York
50b52d6d82fa6f6529acba783229393373781c5c36db73a215753767b18141d9,19-0613,2018-12-20,2019-02-16,39307,43975,0,True,False,Summit White,Dark Ash With Jet Black Interior Accents,CHEVROLET,Silverado HD,11859,2019,Pickup,Gasoline,,,,,,,4.0,,,,,Tupelo,United States,America/Chicago
f9fbbab9a14eed85f3bcec189a28bca76ebe85cc061e1333c343eb2062189ab1,19-0727,2018-12-20,2019-02-16,41218,46070,0,True,False,Summit White,Dark Ash With Jet Black Interior Accents,CHEVROLET,Silverado HD,11859,2019,Pickup,Gasoline,,,,,,,4.0,,,,,Redding,United States,America/Los_Angeles
36a7e05e2a55de54833ac2c997400ef4692370a39480da7eed8b57c75d3f7d75,19-0675,2018-12-19,2019-02-16,33488,34535,0,True,False,Oakwood Metallic,Jet Black,CHEVROLET,Blazer,11859,2019,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,,6.0,,3.6,4.0,,,,,Columbia Heights,United States,America/Chicago
b8a1fce5fb71f0146649fdf8e835a431f4fff501cc0e762d255f752817b557c5,19-0700,2018-12-19,2019-02-16,39427,44115,0,True,False,Summit White,Dark Ash With Jet Black Interior Accents,CHEVROLET,Silverado HD,11859,2019,Pickup,Gasoline,,,,,,,4.0,,,,,Milledgeville,United States,America/New_York
1022e9b2e61a8d08490911c3c3d83ce34916fbc8ba6dc085cbed44c1b81e8cde,19-0692,2018-12-14,2019-02-16,24572,27160,0,True,False,Sandy Ridge Metallic,Medium Ash Gray,CHEVROLET,Equinox,11859,2019,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,FWD,4.0,,1.5,4.0,,Yes,,,Rolla,United States,America/Chicago
90af0dc46094e1879b2045cc0391387b5a149662ff8c6731d46ef8b7530e5bae,19-0251,2018-10-04,2019-02-16,42543,50765,0,True,False,Blue Metallic,Black,CHEVROLET,Silverado,11859,2019,Pickup,Gasoline,Automatic,8.0,4WD,8.0,,5.3,4.0,,,,,East Haven,United States,America/New_York
45ce17105ad37b108ea86f8a9fc7c65e075a4350244d4d0eb1906eea82c8f26f,55538,2019-02-14,2019-02-17,18978,18978,0,False,False,Mosaic Black Metallic,Jet Black,CHEVROLET,Malibu,11859,2018,Sedan/Saloon,Gasoline,Automatic,6.0,FWD,4.0,,1.5,4.0,,Yes,,,Coralville,United States,America/Chicago
de4e6b5976128dfd37095f7ea9e0bb280695a2c9f776a760b4ae922d3c087718,19-0838,2019-02-01,2019-02-17,24983,27680,0,True,False,Black Metallic,Medium Ash Gray,CHEVROLET,Equinox,11859,2019,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,FWD,4.0,,1.5,4.0,,Yes,,,Dublin,United States,America/New_York
676185fe78b6261f17f46dc669d0be36c057a18935f403f3c754b1a165fa0845,19-0811,2019-01-25,2019-02-17,43323,47705,0,True,False,Black Currant,Jet Black,CHEVROLET,Traverse,11859,2019,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,AWD,6.0,,3.6,4.0,,,,,Redding,United States,America/Los_Angeles
ad09b30b8a44423186ba11a5e123d6ca1bb1298c888e5baa8290646001976898,62166,2019-01-09,2019-02-17,11994,12990,0,False,False,Black Granite Metallic,Jet Black,CHEVROLET,Cruze,11859,2016,Sedan/Saloon,Gasoline,Automatic,,,4.0,,1.4,4.0,Limited,Yes,,,Brenham,United States,America/Chicago
d6abfa8b8bcac6eea273714bccbde3d0b18987de14fed4d40ec4872641811acf,19-0630,2018-12-14,2019-02-17,30413,33920,0,True,False,Red Tintcoat,Jet Black,CHEVROLET,Equinox,11859,2019,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,FWD,4.0,,1.5,4.0,,Yes,,,Deltona,United States,America/New_York
6b9763b920d7446a77da8380be81fafa8dc8849c83f06f48a79d4daed1d74be4,19-0437,2018-10-31,2019-02-17,22178,26270,0,True,False,Red Tintcoat,Jet Black,CHEVROLET,Trax,11859,2019,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,FWD,4.0,,1.4,4.0,,Yes,,,Kaukauna,United States,America/Chicago
2d1489f3a1d8a4303f7c827700735abb05173918bfea3c1a3211cd392c2b35b9,55541,2019-02-13,2019-02-18,4990,4990,0,False,False,Sandstone Metallic,Gray,CHEVROLET,Cobalt,11859,2007,Sedan/Saloon,Gasoline,,,,4.0,170.0,2.2,4.0,,,,,Saratoga Springs,United States,America/Denver
194209c6cc9b6f07fc6d4f01eecffea54b551e6774b47f229e8930b845eb605e,19-0893,2019-02-05,2019-02-18,27602,30540,0,True,False,Summit White,Jet Black,CHEVROLET,Equinox,11859,2019,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,FWD,4.0,,1.5,4.0,,Yes,,,Columbia Heights,United States,America/Chicago
fdda2cf8cf791e88a0a90e9fe8f1711983dbab89417093b5d04a1ba17efe1024,62197,2019-01-24,2019-02-18,18587,18990,0,False,False,Black,Jet Black,CHEVROLET,Equinox,11859,2017,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,Automatic,6.0,FWD,4.0,,2.4,4.0,,,,,Camarillo,United States,America/Los_Angeles
4391e19cf690912a42ff8b4db78f4c81951afedd0a0b0277902e12c271fc5bc7,62184,2019-01-23,2019-02-18,21977,21988,0,False,False,Onyx Black,Jet Black,GMC,Terrain,11859,2017,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,FWD,4.0,,2.4,4.0,,,,,Hueytown,United States,America/Chicago
9d3e4b072fc1ec7d5a5e284026e32c872419741b0d00d14ba94a7eba9de2a13e,62172,2019-01-15,2019-02-18,14991,16488,0,False,False,Summit White,Jet Black/ceramic White Accents,CHEVROLET,Volt,11859,2015,Hatchback/Liftback/Notchback,Electric,,,,4.0,,1.4,4.0,,,PHEV,,Sun City Center,United States,America/New_York
1c868648f18f6bddf21f3236a3f024e4fc4ef5e8d8793b5e72377a42e31a4e84,19-0775,2018-12-29,2019-02-18,29045,34875,0,True,False,Summit White,Medium Pewter,CHEVROLET,Express,11859,2019,Cargo Van,Gasoline,,,,8.0,,6.0,,,,,,Bryn Mawr-Skyway,United States,America/Los_Angeles
628725ec5a4fdda011315d817ea0b02bb9a2cb6589cf7aa70c7075287412e9ef,19-0734,2018-12-23,2019-02-18,37523,39475,0,True,False,Blue Metallic,Jet Black,CHEVROLET,Blazer,11859,2019,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,,6.0,,3.6,4.0,,,,,Bridgeport,United States,America/New_York
9a219df7e599dc2dad73d0f59c61eb72a95f320da6101261b09895038f250429,19-0777,2018-12-23,2019-02-18,29045,34875,0,True,False,Summit White,Medium Pewter,CHEVROLET,Express,11859,2019,Cargo Van,Gasoline,,,,8.0,,6.0,,,,,,Lebanon,United States,America/New_York
d296e1d5d0ed1b56edd0bd8bd4df4e051ef682fed7836805e31373aff77ece88,19-0676,2018-12-20,2019-02-18,36275,38705,0,True,False,Black,Black,CHEVROLET,Impala,11859,2019,Sedan/Saloon,Gasoline,,,,6.0,,3.6,4.0,,,,,Bothell,United States,America/Los_Angeles
20b6fa4a1675f56376273c375d54c214dc44a3485127079900c8048c80753e26,19-0573,2018-11-27,2019-02-18,27589,30470,0,True,False,Gray Metallic,Jet Black,CHEVROLET,Equinox,11859,2019,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,FWD,4.0,,1.5,4.0,,Yes,,,Canton,United States,America/Detroit
3e9d68d108e0b828c54a90b9d7f9d39228069cb5ab18d83b661ab2984da37fdb,19-0458,2018-11-02,2019-02-18,29740,32690,0,True,False,Red Tintcoat,Jet Black,CHEVROLET,Equinox,11859,2019,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,FWD,4.0,,1.5,4.0,,Yes,,,Waverly,United States,America/Detroit
17ba89a9edf0c2a2f0b84cb2515b0f18c1e66dd78b901a780aa4834ab213f5ae,18-1743,2018-06-13,2019-02-19,39838,50015,0,True,False,Red Tintcoat,Black,CHEVROLET,Silverado,11859,2018,Pickup,Gasoline,,,4WD,8.0,,5.3,4.0,,,,,Aloha,United States,America/Los_Angeles
a5923098a6429eb1d16dea2081a772fd9fe748dbd9385d84247fc4be7d9b2520,19-0222,2018-09-20,2019-02-19,26954,28655,0,True,False,Black,Jet Black/dark Ash,CHEVROLET,Colorado,11859,2019,Pickup,Gasoline,,,4x2,4.0,,2.5,,,,,,Front Royal,United States,America/New_York
6b446e1ae9a7f3d673f6bd7518f0f4c9ec48343f2dc5427a6b087a5d4fb26d1e,,2019-02-16,2019-02-19,35695,39195,0,True,False,Summit White,Trim Cloth Medium Dark Pewter,CHEVROLET,Express,11859,2019,Cargo Van,Gasoline,,,,8.0,,6.0,,,,,,Taunton,United States,America/New_York
a84561344af01b66e05c0de3be2ebd3e1e58c27fd91740a2712bfd869ea7f32d,55549,2019-02-13,2019-02-19,12890,12890,0,False,False,Mocha Steel Metallic,Brownstone/jet Black,CHEVROLET,Equinox,11859,2012,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,FWD,4.0,,2.4,4.0,LTZ (FWD) ,,,,Lebanon,United States,America/New_York
93bd4006bc53a7195917cd8ac6a8abb2ac9ac5be55127aff0bd7ef3247885cdd,55517,2019-02-10,2019-02-19,17882,17888,0,False,False,Saddle Brown Pearlcoat,Light Pebble Beige/bark Brown,DODGE,Ram,11859,2011,Pickup,Gasoline,,,4x2,8.0,,5.7,,1500,No,,,Woodlawn,United States,America/New_York
1a09c1d8e7df4315f5a160b7115483d40fd5ac62b9cf0ff186542fbcef9be0f7,62147,2019-01-09,2019-02-19,23993,25488,0,False,False,Summit White,Medium Pewter,CHEVROLET,Express,11859,2018,Cargo Van,Gasoline,Automatic,8.0,RWD,6.0,,4.3,,Cargo,,,,Lakewood,United States,America/New_York
f5bbba270442320b09b05f51d7f40f362890332927993276aa3965a072ce19c8,19-0735,2018-12-23,2019-02-19,37133,39040,0,True,False,Oakwood Metallic,Jet Black,CHEVROLET,Blazer,11859,2019,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,,6.0,,3.6,4.0,,,,,American Canyon,United States,America/Los_Angeles
88d4e1a46da4bdb933cae21aee804733ca6256075f7eb328d7b5f96aeafbe5cf,18-2203,2018-12-05,2019-02-19,47514,56500,0,True,False,Black,Jet Black,CHEVROLET,Silverado,11859,2018,Pickup,Gasoline,,,4WD,8.0,,5.3,4.0,,,,,Keene,United States,America/New_York
a2c55693cd11ab89d88970e4aa2257edc32b8f6012db7cff8a1931ea5ec8de7c,18-2176,2018-11-24,2019-02-19,38708,49065,0,True,False,Summit White,Black,CHEVROLET,Silverado,11859,2018,Pickup,Gasoline,,,4WD,8.0,,5.3,4.0,,,,,Martinsburg,United States,America/New_York
206212e983988a89be0311ca399985e2411308e09054c9b352c8e3102f8945a3,18-2172,2018-10-28,2019-02-19,40022,50480,0,True,False,Black,Black,CHEVROLET,Silverado,11859,2018,Pickup,Gasoline,,,4WD,8.0,,5.3,4.0,,,,,Rosedale,United States,America/New_York
bd469ba09b653146b11cb75a2b94861ddb7c6bc3459a3f4c1a60285c49f6b9b6,,2018-10-14,2019-02-19,21645,24645,0,True,False,Primary Color Exterior Satin Steel Gray Metallic (205v),,CHEVROLET,Trax,11859,2019,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,FWD,4.0,,1.4,4.0,,Yes,,,Coralville,United States,America/Chicago
c6a8789de3f9d6dea3aeac907788e912e6176f798cabff99a02923fe77720e38,,2019-02-18,2019-02-21,64510,65510,0,True,False,Black,,CHEVROLET,Silverado,11859,2019,Pickup,Gasoline,Automatic,6.0,4WD,8.0,,6.2,4.0,,,,,Toledo,United States,America/New_York
596de4b890689fb1eeb27f6ba8ba13d496731d2a8ab197e52bf032969e20103b,19-0832,2019-01-22,2019-02-21,32118,33610,0,True,False,Gray Metallic,Jet Black,CHEVROLET,Blazer,11859,2019,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,,4.0,,2.5,4.0,,,,,Copperas Cove,United States,America/Chicago
d6fc001c8e086e62758f18810f9b165334eea7a3c99383e9a5c7cb4ef4b199c2,55475,2019-01-20,2019-02-21,13387,14990,0,False,False,Dark Slate,Charcoal,NISSAN,Pathfinder,11859,2013,Wagon,Gasoline,,,,,,3.5,4.0,,,,,Kendall,United States,America/New_York
b7cb9f0eae071d59e9233c29a97a8425bc6128c475b493b001be7fa7e7b6a32c,55384,2018-12-23,2019-02-21,18992,19990,0,False,False,Summit White,Jet Black,CHEVROLET,Equinox,11859,2016,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Gasoline,,,FWD,4.0,,2.4,4.0,,,,,Lower West Side,United States,America/Chicago
